Tanggal,Jam,Hari,Kategori,Menu,Harga,HPP,Qty,Omset,Profit,Hari_Angka,Is_Weekend
2025-04-19,19,Saturday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,5,1
2025-04-19,20,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-04-19,20,Saturday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,5,1
2025-04-19,20,Saturday,Minuman,Java Chip Frappe,35000,11000,2,70000,48000,5,1
2025-04-19,20,Saturday,Snack,Token Onion Rings,20000,6000,1,20000,14000,5,1
2025-04-19,21,Saturday,Snack,Potato Wedges Widget,24000,8000,2,48000,32000,5,1
2025-04-19,21,Saturday,Snack,Croissant.css,25000,10000,2,50000,30000,5,1
2025-04-19,21,Saturday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,5,1
2025-04-19,21,Saturday,Snack,Token Onion Rings,20000,6000,1,20000,14000,5,1
2025-04-19,21,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-04-19,21,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,5,1
2025-04-19,21,Saturday,Snack,Token Onion Rings,20000,6000,1,20000,14000,5,1
2025-04-19,21,Saturday,Snack,Token Onion Rings,20000,6000,1,20000,14000,5,1
2025-04-19,21,Saturday,Snack,Token Onion Rings,20000,6000,1,20000,14000,5,1
2025-04-19,21,Saturday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,5,1
2025-04-19,21,Saturday,Snack,Croissant.css,25000,10000,1,25000,15000,5,1
2025-04-19,21,Saturday,Snack,Croissant.css,25000,10000,1,25000,15000,5,1
2025-04-19,21,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,5,1
2025-04-19,21,Saturday,Snack,Cireng Open Source,18000,5000,1,18000,13000,5,1
2025-04-19,21,Saturday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,2,70000,44000,5,1
2025-04-19,21,Saturday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,5,1
2025-04-19,21,Saturday,Snack,Firewall Nachos (Pedas),28000,11000,2,56000,34000,5,1
2025-04-19,22,Saturday,Snack,Cireng Open Source,18000,5000,1,18000,13000,5,1
2025-04-19,22,Saturday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,5,1
2025-04-19,22,Saturday,Minuman,Matcha Learning,30000,11000,1,30000,19000,5,1
2025-04-19,22,Saturday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,5,1
2025-04-19,22,Saturday,Minuman,Matcha Learning,30000,11000,3,90000,57000,5,1
2025-04-19,22,Saturday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,5,1
2025-04-20,8,Sunday,Snack,French Fries.zip,22000,7500,1,22000,14500,6,1
2025-04-20,8,Sunday,Makanan,Sate Ayam Serverless,30000,12000,2,60000,36000,6,1
2025-04-20,8,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-04-20,8,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,2,50000,40000,6,1
2025-04-20,8,Sunday,Minuman,Null Pointer Americano,22000,4500,3,66000,52500,6,1
2025-04-20,8,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,6,1
2025-04-20,8,Sunday,Minuman,Cloud Macchiato 200 OK,35000,12000,2,70000,46000,6,1
2025-04-20,8,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,6,1
2025-04-20,8,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-04-20,9,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,3,75000,60000,6,1
2025-04-20,9,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-04-20,9,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,2,40000,26000,6,1
2025-04-20,9,Sunday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,6,1
2025-04-20,9,Sunday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,6,1
2025-04-20,10,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-04-20,10,Sunday,Minuman,Latte.js,28000,9500,1,28000,18500,6,1
2025-04-20,10,Sunday,Snack,Potato Wedges Widget,24000,8000,2,48000,32000,6,1
2025-04-20,10,Sunday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,6,1
2025-04-20,10,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,2,48000,36000,6,1
2025-04-20,11,Sunday,Makanan,Sate Ayam Serverless,30000,12000,2,60000,36000,6,1
2025-04-20,11,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,3,60000,39000,6,1
2025-04-20,11,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-04-20,11,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-04-20,11,Sunday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,6,1
2025-04-20,11,Sunday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,6,1
2025-04-20,12,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,3,165000,90000,6,1
2025-04-20,12,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-04-20,12,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
2025-04-20,13,Sunday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,6,1
2025-04-20,13,Sunday,Snack,Cireng Open Source,18000,5000,2,36000,26000,6,1
2025-04-20,13,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-04-20,13,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-04-20,13,Sunday,Snack,Token Onion Rings,20000,6000,3,60000,42000,6,1
2025-04-20,13,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-04-20,13,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-04-20,13,Sunday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,6,1
2025-04-20,13,Sunday,Makanan,Fish & Chips.py,40000,16000,3,120000,72000,6,1
2025-04-20,13,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-04-20,13,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,6,1
2025-04-20,14,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,6,1
2025-04-20,14,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-04-20,14,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-04-20,14,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-04-20,14,Sunday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,6,1
2025-04-20,14,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,2,48000,36000,6,1
2025-04-20,14,Sunday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,6,1
2025-04-20,14,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,2,70000,44000,6,1
2025-04-20,14,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,6,1
2025-04-20,15,Sunday,Snack,French Fries.zip,22000,7500,3,66000,43500,6,1
2025-04-20,15,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-04-20,16,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-04-20,16,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-04-20,17,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,6,1
2025-04-20,17,Sunday,Minuman,Latte.js,28000,9500,1,28000,18500,6,1
2025-04-20,18,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,6,1
2025-04-20,18,Sunday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,6,1
2025-04-20,18,Sunday,Minuman,Ruby on Rose Tea,26000,7500,2,52000,37000,6,1
2025-04-20,18,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,6,1
2025-04-20,18,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-04-20,18,Sunday,Snack,Croissant.css,25000,10000,3,75000,45000,6,1
2025-04-20,18,Sunday,Minuman,Matcha Learning,30000,11000,1,30000,19000,6,1
2025-04-20,18,Sunday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,6,1
2025-04-20,18,Sunday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,6,1
2025-04-20,19,Sunday,Minuman,Null Pointer Americano,22000,4500,3,66000,52500,6,1
2025-04-20,19,Sunday,Minuman,Git Push Espresso (Double Shot),25000,5000,2,50000,40000,6,1
2025-04-20,19,Sunday,Minuman,Lychee-nux Tea,25000,8000,2,50000,34000,6,1
2025-04-20,19,Sunday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,6,1
2025-04-20,19,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,6,1
2025-04-20,19,Sunday,Snack,French Fries.zip,22000,7500,2,44000,29000,6,1
2025-04-20,19,Sunday,Minuman,Matcha Learning,30000,11000,1,30000,19000,6,1
2025-04-20,19,Sunday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,6,1
2025-04-20,19,Sunday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,6,1
2025-04-20,19,Sunday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,6,1
2025-04-20,19,Sunday,Snack,Token Onion Rings,20000,6000,1,20000,14000,6,1
2025-04-20,19,Sunday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,6,1
2025-04-20,19,Sunday,Snack,French Fries.zip,22000,7500,1,22000,14500,6,1
2025-04-20,20,Sunday,Minuman,Matcha Learning,30000,11000,2,60000,38000,6,1
2025-04-20,20,Sunday,Snack,Croissant.css,25000,10000,2,50000,30000,6,1
2025-04-20,20,Sunday,Snack,Cireng Open Source,18000,5000,1,18000,13000,6,1
2025-04-20,20,Sunday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,3,105000,66000,6,1
2025-04-20,20,Sunday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,6,1
2025-04-20,20,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,6,1
2025-04-20,20,Sunday,Minuman,Latte.js,28000,9500,1,28000,18500,6,1
2025-04-20,20,Sunday,Minuman,Matcha Learning,30000,11000,2,60000,38000,6,1
2025-04-20,20,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,6,1
2025-04-20,20,Sunday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,6,1
2025-04-20,20,Sunday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,6,1
2025-04-20,21,Sunday,Snack,Cireng Open Source,18000,5000,3,54000,39000,6,1
2025-04-20,21,Sunday,Snack,Potato Wedges Widget,24000,8000,3,72000,48000,6,1
2025-04-20,21,Sunday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,6,1
2025-04-20,21,Sunday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,6,1
2025-04-20,21,Sunday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,6,1
2025-04-20,21,Sunday,Makanan,Chicken Teriyaki Repo,32000,12500,2,64000,39000,6,1
2025-04-20,21,Sunday,Makanan,Spaghetti Code (Bug Free),38000,15000,2,76000,46000,6,1
2025-04-20,21,Sunday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,6,1
2025-04-20,22,Sunday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,6,1
2025-04-20,22,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,6,1
2025-04-20,22,Sunday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,6,1
2025-04-20,22,Sunday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,6,1
2025-04-20,22,Sunday,Makanan,Fish & Chips.py,40000,16000,3,120000,72000,6,1
2025-04-20,22,Sunday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,6,1
2025-04-20,22,Sunday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,6,1
2025-04-20,22,Sunday,Snack,Croissant.css,25000,10000,1,25000,15000,6,1
2025-04-21,8,Monday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,0,0
2025-04-21,8,Monday,Minuman,Matcha Learning,30000,11000,1,30000,19000,0,0
2025-04-21,8,Monday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,0,0
2025-04-21,8,Monday,Minuman,Latte.js,28000,9500,1,28000,18500,0,0
2025-04-21,8,Monday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,0,0
2025-04-21,8,Monday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,0,0
2025-04-21,8,Monday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,0,0
2025-04-21,8,Monday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,0,0
2025-04-21,8,Monday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,0,0
2025-04-21,8,Monday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,0,0
2025-04-21,9,Monday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,0,0
2025-04-21,9,Monday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,0,0
2025-04-21,9,Monday,Minuman,Java Chip Frappe,35000,11000,2,70000,48000,0,0
2025-04-21,9,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,0,0
2025-04-21,9,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-04-21,9,Monday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,0,0
2025-04-21,10,Monday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,0,0
2025-04-21,10,Monday,Snack,French Fries.zip,22000,7500,2,44000,29000,0,0
2025-04-21,10,Monday,Minuman,Latte.js,28000,9500,1,28000,18500,0,0
2025-04-21,10,Monday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,0,0
2025-04-21,11,Monday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,0,0
2025-04-21,11,Monday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,2,90000,54000,0,0
2025-04-21,11,Monday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,0,0
2025-04-21,11,Monday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,0,0
2025-04-21,12,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,0,0
2025-04-21,12,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,0,0
2025-04-21,12,Monday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,0,0
2025-04-21,12,Monday,Makanan,Fish & Chips.py,40000,16000,3,120000,72000,0,0
2025-04-21,12,Monday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,0,0
2025-04-21,12,Monday,Makanan,Fish & Chips.py,40000,16000,3,120000,72000,0,0
2025-04-21,12,Monday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,0,0
2025-04-21,12,Monday,Snack,Full Stack Platter API,35000,14000,1,35000,21000,0,0
2025-04-21,12,Monday,Snack,Token Onion Rings,20000,6000,1,20000,14000,0,0
2025-04-21,13,Monday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,0,0
2025-04-21,13,Monday,Minuman,Git Push Espresso (Double Shot),25000,5000,2,50000,40000,0,0
2025-04-21,13,Monday,Minuman,Blue Screen Lemonade (Seger),24000,6000,2,48000,36000,0,0
2025-04-21,13,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-04-21,13,Monday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,0,0
2025-04-21,14,Monday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,0,0
2025-04-21,14,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,0,0
2025-04-21,14,Monday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,0,0
2025-04-21,15,Monday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,0,0
2025-04-21,15,Monday,Minuman,Latte.js,28000,9500,1,28000,18500,0,0
2025-04-21,15,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-04-21,15,Monday,Minuman,Null Pointer Americano,22000,4500,3,66000,52500,0,0
2025-04-21,15,Monday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,0,0
2025-04-21,16,Monday,Makanan,Sate Ayam Serverless,30000,12000,3,90000,54000,0,0
2025-04-21,17,Monday,Snack,Token Onion Rings,20000,6000,1,20000,14000,0,0
2025-04-21,17,Monday,Minuman,Lychee-nux Tea,25000,8000,2,50000,34000,0,0
2025-04-21,17,Monday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,0,0
2025-04-21,18,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-04-21,18,Monday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,0,0
2025-04-21,18,Monday,Snack,Croissant.css,25000,10000,1,25000,15000,0,0
2025-04-21,19,Monday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,0,0
2025-04-21,19,Monday,Makanan,Mie Goreng .NET Framework,28000,9500,2,56000,37000,0,0
2025-04-21,19,Monday,Minuman,Latte.js,28000,9500,1,28000,18500,0,0
2025-04-21,19,Monday,Snack,Cireng Open Source,18000,5000,1,18000,13000,0,0
2025-04-21,19,Monday,Snack,Potato Wedges Widget,24000,8000,2,48000,32000,0,0
2025-04-21,19,Monday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,0,0
2025-04-21,19,Monday,Snack,Token Onion Rings,20000,6000,1,20000,14000,0,0
2025-04-21,19,Monday,Snack,French Fries.zip,22000,7500,2,44000,29000,0,0
2025-04-21,19,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,3,114000,69000,0,0
2025-04-21,19,Monday,Makanan,RAM-en Special (8GB Porsi Besar),45000,18000,1,45000,27000,0,0
2025-04-21,20,Monday,Snack,French Fries.zip,22000,7500,2,44000,29000,0,0
2025-04-21,20,Monday,Minuman,Single Thread Espresso,15000,3500,2,30000,23000,0,0
2025-04-21,20,Monday,Minuman,Matcha Learning,30000,11000,1,30000,19000,0,0
2025-04-21,20,Monday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,0,0
2025-04-21,20,Monday,Snack,Token Onion Rings,20000,6000,3,60000,42000,0,0
2025-04-21,20,Monday,Minuman,Lychee-nux Tea,25000,8000,1,25000,17000,0,0
2025-04-21,20,Monday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,0,0
2025-04-21,20,Monday,Snack,Cireng Open Source,18000,5000,1,18000,13000,0,0
2025-04-21,20,Monday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,0,0
2025-04-21,20,Monday,Snack,Token Onion Rings,20000,6000,1,20000,14000,0,0
2025-04-21,20,Monday,Snack,Croissant.css,25000,10000,1,25000,15000,0,0
2025-04-21,20,Monday,Minuman,Matcha Learning,30000,11000,3,90000,57000,0,0
2025-04-21,21,Monday,Snack,Full Stack Platter API,35000,14000,3,105000,63000,0,0
2025-04-21,21,Monday,Minuman,Single Thread Espresso,15000,3500,1,15000,11500,0,0
2025-04-21,21,Monday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,0,0
2025-04-21,21,Monday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,0,0
2025-04-21,21,Monday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,0,0
2025-04-21,21,Monday,Snack,Croissant.css,25000,10000,1,25000,15000,0,0
2025-04-21,21,Monday,Snack,Full Stack Platter API,35000,14000,2,70000,42000,0,0
2025-04-21,22,Monday,Minuman,Cyberpunk Cold Brew,30000,9000,2,60000,42000,0,0
2025-04-21,22,Monday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,0,0
2025-04-22,8,Tuesday,Minuman,Java Chip Frappe,35000,11000,1,35000,24000,1,0
2025-04-22,8,Tuesday,Snack,French Fries.zip,22000,7500,1,22000,14500,1,0
2025-04-22,8,Tuesday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,1,0
2025-04-22,8,Tuesday,Minuman,Blue Screen Lemonade (Seger),24000,6000,1,24000,18000,1,0
2025-04-22,9,Tuesday,Minuman,Latte.js,28000,9500,1,28000,18500,1,0
2025-04-22,9,Tuesday,Snack,Token Onion Rings,20000,6000,2,40000,28000,1,0
2025-04-22,9,Tuesday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,1,0
2025-04-22,9,Tuesday,Minuman,Latte.js,28000,9500,1,28000,18500,1,0
2025-04-22,10,Tuesday,Minuman,Latte.js,28000,9500,3,84000,55500,1,0
2025-04-22,10,Tuesday,Minuman,Matcha Learning,30000,11000,2,60000,38000,1,0
2025-04-22,10,Tuesday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,1,0
2025-04-22,10,Tuesday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,1,0
2025-04-22,10,Tuesday,Minuman,Cloud Macchiato 200 OK,35000,12000,1,35000,23000,1,0
2025-04-22,10,Tuesday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,1,0
2025-04-22,10,Tuesday,Minuman,Cookies & Cache Frappe,38000,14500,1,38000,23500,1,0
2025-04-22,11,Tuesday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,1,0
2025-04-22,11,Tuesday,Makanan,Fish & Chips.py,40000,16000,1,40000,24000,1,0
2025-04-22,11,Tuesday,Minuman,Matcha Learning,30000,11000,1,30000,19000,1,0
2025-04-22,11,Tuesday,Snack,Token Onion Rings,20000,6000,3,60000,42000,1,0
2025-04-22,11,Tuesday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,1,0
2025-04-22,12,Tuesday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,1,0
2025-04-22,12,Tuesday,Makanan,Chicken Teriyaki Repo,32000,12500,2,64000,39000,1,0
2025-04-22,12,Tuesday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,1,0
2025-04-22,12,Tuesday,Makanan,Nasi Goreng Main()-Rikhi Style,35000,13000,1,35000,22000,1,0
2025-04-22,12,Tuesday,Snack,French Fries.zip,22000,7500,1,22000,14500,1,0
2025-04-22,13,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,1,0
2025-04-22,13,Tuesday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,1,0
2025-04-22,13,Tuesday,Minuman,Null Pointer Americano,22000,4500,3,66000,52500,1,0
2025-04-22,13,Tuesday,Makanan,Fish & Chips.py,40000,16000,3,120000,72000,1,0
2025-04-22,13,Tuesday,Minuman,Null Pointer Americano,22000,4500,1,22000,17500,1,0
2025-04-22,13,Tuesday,Makanan,Mie Goreng .NET Framework,28000,9500,1,28000,18500,1,0
2025-04-22,13,Tuesday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,1,0
2025-04-22,13,Tuesday,Minuman,Git Push Espresso (Double Shot),25000,5000,3,75000,60000,1,0
2025-04-22,14,Tuesday,Makanan,Spaghetti Code (Bug Free),38000,15000,1,38000,23000,1,0
2025-04-22,14,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,2,110000,60000,1,0
2025-04-22,14,Tuesday,Snack,Cireng Open Source,18000,5000,1,18000,13000,1,0
2025-04-22,14,Tuesday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,1,0
2025-04-22,14,Tuesday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,1,0
2025-04-22,14,Tuesday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,1,0
2025-04-22,15,Tuesday,Minuman,Ruby on Rose Tea,26000,7500,1,26000,18500,1,0
2025-04-22,15,Tuesday,Snack,Croissant.css,25000,10000,1,25000,15000,1,0
2025-04-22,15,Tuesday,Snack,Firewall Nachos (Pedas),28000,11000,1,28000,17000,1,0
2025-04-22,16,Tuesday,Makanan,Fish & Chips.py,40000,16000,2,80000,48000,1,0
2025-04-22,16,Tuesday,Snack,French Fries.zip,22000,7500,2,44000,29000,1,0
2025-04-22,17,Tuesday,Makanan,Burger Stack Overflow (Double Meat),55000,25000,1,55000,30000,1,0
2025-04-22,17,Tuesday,Minuman,Kopi Gula Aren Python,20000,7000,1,20000,13000,1,0
2025-04-22,17,Tuesday,Minuman,Git Push Espresso (Double Shot),25000,5000,1,25000,20000,1,0
2025-04-22,17,Tuesday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,1,0
2025-04-22,17,Tuesday,Snack,Croissant.css,25000,10000,1,25000,15000,1,0
2025-04-22,18,Tuesday,Makanan,Chicken Teriyaki Repo,32000,12500,1,32000,19500,1,0
2025-04-22,18,Tuesday,Minuman,Null Pointer Americano,22000,4500,2,44000,35000,1,0
2025-04-22,18,Tuesday,Snack,Token Onion Rings,20000,6000,1,20000,14000,1,0
2025-04-22,18,Tuesday,Snack,Potato Wedges Widget,24000,8000,1,24000,16000,1,0
2025-04-22,18,Tuesday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,1,0
2025-04-22,18,Tuesday,Makanan,Sate Ayam Serverless,30000,12000,1,30000,18000,1,0
2025-04-22,19,Tuesday,Minuman,Cyberpunk Cold Brew,30000,9000,1,30000,21000,1,0
